LocalTime,Power(MW),DNI,DHI,GHI,Relative Humidity,Solar Zenith Angle,Cloud Type,Temperature,Wind Speed
2006-04-06 16:00,0.4595,885,97,617,17.99,54,0,18.7,2.1
2006-04-06 16:30,0.334583333,843,90,513,18.44,59.82,0,18.3,2.1
2006-04-06 17:00,0.25525,789,80,403,18.9,65.78,0,17.8,2.1
2006-04-06 17:30,0.156916667,704,69,289,20.77,71.82,0,16.3,1.5
2006-04-06 18:00,0.020416667,581,54,176,36.92,77.89,0,14.7,1
2006-04-06 18:30,0,367,35,74,39.94,83.93,0,13.5,1
2006-04-06 19:00,0,0,0,0,39.51,89.67,0,12.3,1.1
2006-04-06 19:30,0,0,0,0,41.1,96.11,0,11.7,1.2
2006-04-06 20:00,0,0,0,0,42.19,102,0,11.1,1.2
2006-04-06 20:30,0,0,0,0,43.61,107.73,0,10.6,1.2
2006-04-06 21:00,0,0,0,0,43.47,113.26,0,10.2,1.3
2006-04-06 21:30,0,0,0,0,44.35,118.51,0,9.9,1.2
2006-04-06 22:00,0,0,0,0,43.13,123.39,0,9.6,1.2
2006-04-06 22:30,0,0,0,0,43.71,127.79,0,9.4,1.2
2006-04-06 23:00,0,0,0,0,42.48,131.58,0,9.2,1.2
2006-04-06 23:30,0,0,0,0,43.05,134.58,0,9,1.1
2006-04-07 0:00,0,0,0,0,42.3,136.63,0,8.7,1.1
2006-04-07 0:30,0,0,0,0,43.17,137.59,0,8.4,1.2
2006-04-07 1:00,0,0,0,0,43.66,137.39,1,8.1,1.2
2006-04-07 1:30,0,0,0,0,44.26,136.04,1,7.9,1.2
2006-04-07 2:00,0,0,0,0,44.16,133.65,1,7.7,1.2
2006-04-07 2:30,0,0,0,0,44.77,130.36,1,7.5,1.2
2006-04-07 3:00,0,0,0,0,44.76,126.34,1,7.4,1.2
2006-04-07 3:30,0,0,0,0,45.38,121.76,4,7.2,1.2
2006-04-07 4:00,0,0,0,0,45.38,116.74,1,7.1,1.2
2006-04-07 4:30,0,0,0,0,45.38,111.39,0,7.1,1.1
2006-04-07 5:00,0,0,0,0,44.6,105.78,0,7.1,1.1
2006-04-07 5:30,0,0,0,0,44.6,99.98,1,7.1,1
2006-04-07 6:00,0,0,0,0,45.14,94.04,4,7.2,1
2006-04-07 6:30,0.001,183,17,24,41.33,87.76,0,8.5,1
2006-04-07 7:00,0.050583333,8,74,75,46.04,81.83,4,9.8,1
2006-04-07 7:30,0.170583333,654,56,217,41.13,75.77,0,11.5,1.1
2006-04-07 8:00,0.2675,198,196,264,29.97,69.69,3,13.3,1.3
2006-04-07 8:30,0.392833333,831,77,446,27.03,63.66,0,14.9,1.5
2006-04-07 9:00,0.496333333,880,85,555,22.68,57.72,1,16.4,1.8
2006-04-07 9:30,0.554333333,342,336,547,21.29,51.94,3,17.4,1.9
2006-04-07 10:00,0.614166667,345,383,621,20.06,46.41,3,18.3,2
2006-04-07 10:30,0.668583333,437,390,719,19.09,41.23,3,19.1,2.1
2006-04-07 11:00,0.7165,444,418,775,18.34,36.59,3,19.9,2.2
2006-04-07 11:30,0.744583333,992,103,937,17.68,32.73,0,20.5,2.4
2006-04-07 12:00,0.720916667,995,106,968,17.05,29.96,0,21.2,2.5
2006-04-07 12:30,0.625666667,998,107,983,16.73,28.61,0,21.5,2.8
2006-04-07 13:00,0.714083333,996,107,980,16.35,28.89,0,21.9,3
2006-04-07 13:30,0.708166667,992,107,960,16.15,30.73,0,22.1,3.1
2006-04-07 14:00,0.702583333,979,108,921,15.71,33.9,0,22.4,3.3
2006-04-07 14:30,0.672583333,967,105,867,15.62,38.05,0,22.5,3.4
2006-04-07 15:00,0.632083333,959,97,800,15.3,42.88,0,22.6,3.5
2006-04-07 15:30,0.561916667,937,93,718,15.57,48.19,0,22.3,3.6
2006-04-07 16:00,0.457916667,909,87,624,15.46,53.81,0,22.1,3.8
2006-04-07 16:30,0.3925,875,81,523,16.03,59.64,0,21.5,3.8
2006-04-07 17:00,0.236916667,821,73,412,16.46,65.61,0,20.9,3.9
2006-04-07 17:30,0.12625,741,64,297,18.62,71.66,0,18.9,2.9
2006-04-07 18:00,0.01375,618,51,182,29.66,77.73,0,16.8,1.9
2006-04-07 18:30,0,409,34,78,33.52,83.77,0,14.9,1.8
2006-04-07 19:00,0,0,0,0,39.31,89.53,0,12.9,1.6
2006-04-07 19:30,0,0,0,0,40.61,95.94,0,12.4,1.6
2006-04-07 20:00,0,0,0,0,39.73,101.82,0,11.9,1.7
2006-04-07 20:30,0,0,0,0,41.06,107.54,0,11.4,1.7
2006-04-07 21:00,0,0,0,0,40.14,113.05,0,10.9,1.7
2006-04-07 21:30,0,0,0,0,41.22,118.28,0,10.5,1.8
2006-04-07 22:00,0,0,0,0,40.96,123.14,0,10.1,1.8
2006-04-07 22:30,0,0,0,0,42.07,127.52,0,9.7,1.8
2006-04-07 23:00,0,0,0,0,42.07,131.27,0,9.4,1.8
2006-04-07 23:30,0,0,0,0,43.21,134.25,0,9,1.8
2006-04-08 0:00,0,0,0,0,43.72,136.28,0,8.7,1.8
2006-04-08 0:30,0,0,0,0,44.92,137.22,0,8.3,1.8
2006-04-08 1:00,0,0,0,0,46.64,137.01,0,8,1.7
2006-04-08 1:30,0,0,0,0,47.28,135.66,0,7.8,1.6
2006-04-08 2:00,0,0,0,0,49.44,133.27,0,7.6,1.5
2006-04-08 2:30,0,0,0,0,49.44,130,0,7.6,1.4
2006-04-08 3:00,0,0,0,0,49.92,126,0,7.6,1.3
2006-04-08 3:30,0,0,0,0,50.26,121.43,0,7.5,1.3
2006-04-08 4:00,0,0,0,0,50.38,116.42,0,7.4,1.2
2006-04-08 4:30,0,0,0,0,51.07,111.08,0,7.2,1.3
2006-04-08 5:00,0,0,0,0,51.03,105.48,0,7,1.3
2006-04-08 5:30,0,0,0,0,51.73,99.69,0,6.8,1.3
2006-04-08 6:00,0,0,0,0,52.94,93.77,0,6.7,1.3
2006-04-08 6:30,0.000916667,219,18,28,45.95,87.5,0,8.8,1.6
2006-04-08 7:00,0.057416667,517,40,116,44.6,81.56,0,10.8,1.8
2006-04-08 7:30,0.17725,684,56,227,39.1,75.5,0,12.8,2.5
2006-04-08 8:00,0.299,784,67,343,28.74,69.42,0,14.9,3.2
2006-04-08 8:30,0.407916667,853,76,458,26.15,63.38,0,16.4,3.8
2006-04-08 9:00,0.51825,900,83,568,20.94,57.44,0,18,4.5
2006-04-08 9:30,0.62025,936,89,670,19.8,51.65,0,18.9,4.7
2006-04-08 10:00,0.690333333,959,95,760,17.58,46.1,0,19.9,5
2006-04-08 10:30,0.728083333,979,99,839,16.73,40.91,0,20.7,5.2
2006-04-08 11:00,0.749166667,984,107,901,15.48,36.25,0,21.5,5.3
2006-04-08 11:30,0.785,994,110,949,14.93,32.37,0,22.1,5.5
2006-04-08 12:00,0.839416667,1006,108,982,14.08,29.59,0,22.7,5.6
2006-04-08 12:30,0.861333333,1008,109,997,13.67,28.24,0,23.2,5.7
2006-04-08 13:00,0.85075,1014,104,995,13.09,28.53,0,23.6,5.8
2006-04-08 13:30,0.8255,1010,103,974,12.93,30.41,0,23.8,5.8
2006-04-08 14:00,0.801333333,1002,102,937,12.56,33.61,0,24,5.8
2006-04-08 14:30,0.753916667,991,100,883,12.56,37.79,0,24,5.7
2006-04-08 15:00,0.691666667,977,95,814,12.23,42.66,0,24,5.6
2006-04-08 15:30,0.619416667,956,91,731,12.52,47.99,0,23.6,5.4
2006-04-08 16:00,0.52625,929,85,636,12.4,53.63,0,23.3,5.2
2006-04-08 16:30,0.4235,890,79,531,12.86,59.47,0,22.7,4.8
2006-04-08 17:00,0.289666667,840,71,420,13.35,65.45,0,22,4.4
2006-04-08 17:30,0.157916667,763,61,303,15.27,71.5,0,19.8,3.1
2006-04-08 18:00,0.0215,651,49,189,25.9,77.57,0,17.6,1.9
2006-04-08 18:30,0,452,32,83,29.4,83.61,0,15.6,1.7
2006-04-08 19:00,0,0,0,0,35.1,89.39,0,13.7,1.5
2006-04-08 19:30,0,0,0,0,36.02,95.77,0,13.3,1.5
2006-04-08 20:00,0,0,0,0,35.14,101.64,0,13,1.5
2006-04-08 20:30,0,0,0,0,36.11,107.35,0,12.6,1.5
2006-04-08 21:00,0,0,0,0,35.18,112.84,0,12.3,1.4
2006-04-08 21:30,0,0,0,0,35.88,118.05,0,12,1.4
2006-04-08 22:00,0,0,0,0,35.17,122.89,0,11.7,1.4
2006-04-08 22:30,0,0,0,0,35.83,127.24,0,11.4,1.4
2006-04-08 23:00,0,0,0,0,35.18,130.97,0,11.1,1.4
2006-04-08 23:30,0,0,0,0,35.88,133.92,0,10.8,1.4
2006-04-09 0:00,0,0,0,0,35.53,135.93,0,10.5,1.4
2006-04-09 0:30,0,0,0,0,36.25,136.85,0,10.2,1.4
2006-04-09 1:00,0,0,0,0,36.25,136.63,0,9.9,1.4
2006-04-09 1:30,0,0,0,0,36.98,135.28,0,9.6,1.4
2006-04-09 2:00,0,0,0,0,37.02,132.9,0,9.3,1.4
2006-04-09 2:30,0,0,0,0,38.03,129.64,0,8.9,1.4
2006-04-09 3:00,0,0,0,0,39.14,125.65,0,8.4,1.5
2006-04-09 3:30,0,0,0,0,40.22,121.1,0,8,1.5
2006-04-09 4:00,0,0,0,0,40.35,116.11,0,7.7,1.5
2006-04-09 4:30,0,0,0,0,41.18,110.78,0,7.4,1.5
2006-04-09 5:00,0,0,0,0,41.11,105.19,0,7.2,1.6
2006-04-09 5:30,0,0,0,0,40.55,99.41,0,7.4,1.5
2006-04-09 6:00,0,0,0,0,41.62,93.49,0,7.5,1.5
2006-04-09 6:30,0.00175,263,19,32,35.63,87.25,0,9.8,1.6
2006-04-09 7:00,0.0605,554,40,124,35.45,81.3,1,12,1.8
2006-04-09 7:30,0.1755,706,54,233,30.53,75.23,0,14.3,2.4
2006-04-09 8:00,0.286416667,803,64,350,20.91,69.15,0,16.6,3.1
2006-04-09 8:30,0.39875,869,72,465,18.9,63.11,0,18.2,3.6
2006-04-09 9:00,0.512833333,917,78,575,17.16,57.15,0,19.8,4.2
2006-04-09 9:30,0.584916667,951,83,677,16.14,51.36,0,20.8,4.5
2006-04-09 10:00,0.638166667,976,87,768,15.13,45.79,0,21.7,4.8
2006-04-09 10:30,0.688333333,994,91,846,14.4,40.59,0,22.5,5.2
2006-04-09 11:00,0.742416667,1005,95,909,13.54,35.91,0,23.3,5.6
2006-04-09 11:30,0.781,1015,97,957,13.14,32.01,0,23.8,5.9
2006-04-09 12:00,0.807833333,1019,99,988,12.63,29.21,0,24.3,6.2
2006-04-09 12:30,0.833416667,1021,100,1003,12.41,27.86,0,24.6,6.5
2006-04-09 13:00,0.860916667,1013,100,993,12.12,28.17,0,24.9,6.7
2006-04-09 13:30,0.850916667,1009,99,973,12.04,30.08,0,25,6.8
2006-04-09 14:00,0.81475,999,100,935,11.86,33.33,0,25.1,6.9
2006-04-09 14:30,0.756666667,988,97,881,11.99,37.54,0,24.9,7
2006-04-09 15:00,0.688083333,971,95,812,11.9,42.44,0,24.8,7.1
2006-04-09 15:30,0.618416667,950,91,729,12.17,47.79,0,24.4,7.1
2006-04-09 16:00,0.533833333,918,87,634,12.36,53.45,0,24,7.1
2006-04-09 16:30,0.423166667,879,81,529,12.89,59.3,0,23.3,7
2006-04-09 17:00,0.292583333,822,74,417,13.36,65.29,0,22.6,7
2006-04-09 17:30,0.15475,743,64,302,14.46,71.34,0,21.3,6.3
2006-04-09 18:00,0.016416667,616,53,187,16.19,77.42,0,19.9,5.7
2006-04-09 18:30,0,412,35,82,18,83.46,0,18.2,5.2
2006-04-09 19:00,0,0,0,0,20.77,89.25,0,16.5,4.7
2006-04-09 19:30,0,0,0,0,22.02,95.6,0,15.6,4.5
2006-04-09 20:00,0,0,0,0,23.86,101.46,0,14.7,4.3
2006-04-09 20:30,0,0,0,0,25.29,107.16,0,13.8,3.8
2006-04-09 21:00,0,0,0,0,28.88,112.64,0,13,3.3
2006-04-09 21:30,0,0,0,0,31.03,117.83,0,11.9,2.8
2006-04-09 22:00,0,0,0,0,37.36,122.64,0,10.9,2.2
2006-04-09 22:30,0,0,0,0,39.4,126.97,0,10.1,1.9
2006-04-09 23:00,0,0,0,0,47.08,130.67,0,9.3,1.5
2006-04-09 23:30,0,0,0,0,48.69,133.59,0,8.8,1.4
2006-04-10 0:00,0,0,0,0,54.76,135.58,0,8.3,1.2
2006-04-10 0:30,0,0,0,0,55.88,136.49,0,8,1.1
2006-04-10 1:00,0,0,0,0,59.47,136.26,0,7.6,1
2006-04-10 1:30,0,0,0,0,60.7,134.91,0,7.3,1
2006-04-10 2:00,0,0,0,0,63.15,132.53,0,7,1
2006-04-10 2:30,0,0,0,0,64.02,129.28,0,6.8,1
2006-04-10 3:00,0,0,0,0,66.09,125.31,0,6.6,1
2006-04-10 3:30,0,0,0,0,66.55,120.78,0,6.5,1
2006-04-10 4:00,0,0,0,0,68.7,115.8,0,6.3,0.9
2006-04-10 4:30,0,0,0,0,69.65,110.48,0,6.1,0.9
2006-04-10 5:00,0,0,0,0,71.15,104.9,0,6,0.9
2006-04-10 5:30,0,0,0,0,71.15,99.13,0,6,0.9
2006-04-10 6:00,0,0,0,0,72.11,93.21,0,6.1,0.9
2006-04-10 6:30,0.001416667,233,20,32,63.76,86.99,0,7.9,1.2
2006-04-10 7:00,0.06075,515,42,122,58.42,81.03,0,9.6,1.5
2006-04-10 7:30,0.181333333,673,57,232,52.52,74.96,0,11.2,1.7
2006-04-10 8:00,0.302666667,772,68,346,43.58,68.88,0,12.7,1.9
2006-04-10 8:30,0.4205,839,77,460,40.31,62.83,0,13.9,2.5
2006-04-10 9:00,0.53025,886,84,568,32.93,56.88,0,15.1,3.1
2006-04-10 9:30,0.613083333,921,89,668,31.09,51.07,0,16,3.5
2006-04-10 10:00,0.66275,947,94,758,26.8,45.49,0,17,4
2006-04-10 10:30,0.7245,966,98,835,25.65,40.27,0,17.7,4.3
2006-04-10 11:00,0.771083333,979,101,898,23.3,35.57,0,18.5,4.7
2006-04-10 11:30,0.827666667,989,103,945,22.56,31.65,0,19,5
2006-04-10 12:00,0.871333333,989,105,972,21.25,28.84,0,19.6,5.4
2006-04-10 12:30,0.862833333,992,106,986,20.86,27.49,0,19.9,5.6
2006-04-10 13:00,0.85,988,108,981,20.27,27.81,0,20.2,5.9
2006-04-10 13:30,0.824916667,984,107,961,20.27,29.76,0,20.2,6.1
2006-04-10 14:00,0.772583333,949,122,917,20.05,33.04,0,20.3,6.3
2006-04-10 14:30,0.717666667,936,120,864,20.28,37.3,0,20.1,6.4
2006-04-10 15:00,0.54475,442,383,710,20.42,42.22,3,19.9,6.5
2006-04-10 15:30,0.431,361,333,577,20.93,47.59,7,19.5,6.4
2006-04-10 16:00,0.30875,116,325,394,21.33,53.27,6,19.1,6.4
2006-04-10 16:30,0.186083333,25,231,244,22.28,59.14,6,18.4,6.2
2006-04-10 17:00,0.172666667,318,222,356,23.13,65.13,3,17.8,6
2006-04-10 17:30,0.065666667,643,82,290,24.48,71.19,1,16.9,5.3
2006-04-10 18:00,0.017666667,0,9,9,26.83,77.26,4,16,4.7
2006-04-10 18:30,8.33E-05,12,58,60,28.97,83.3,7,14.8,3.7
2006-04-10 19:00,0,0,0,0,34.46,89.1,4,13.6,2.8
2006-04-10 19:30,0,0,0,0,35.64,95.43,7,13.1,2.4
